t,prn,elev,az,snr,const
83038.0,41,26.0,116.0,,GB
83038.0,33,21.0,62.0,30.0,GB
83038.0,37,16.0,183.0,2.0,GB
83038.0,14,10.0,38.0,31.0,GB
83038.0,39,5.0,328.0,43.0,GB
83038.0,32,5.0,164.0,14.0,GB
83038.0,16,3.0,337.0,4.0,GB
83038.0,25,2.0,302.0,,GB
83038.0,27,71.0,357.0,36.0,GB
83038.0,46,45.0,238.0,30.0,GB
83038.0,28,35.0,65.0,25.0,GB
83038.0,30,35.0,278.0,3.0,GB
83038.0,36,30.0,301.0,3.0,GB
83038.0,39,5.0,328.0,32.0,GB
83043.0,11,76.0,30.0,43.0,GP
83043.0,12,74.0,265.0,45.0,GP
83043.0,20,54.0,149.0,18.0,GP
83043.0,25,44.0,305.0,4.0,GP
83043.0,48,39.0,209.0,32.0,GP
83043.0,6,38.0,47.0,44.0,GP
83043.0,5,23.0,179.0,23.0,GP
83043.0,19,19.0,89.0,2.0,GP
83043.0,29,13.0,288.0,33.0,GP
83043.0,24,7.0,216.0,,GP
83043.0,28,5.0,323.0,51.0,GP
83043.0,9,1.0,68.0,1.0,GP
83043.0,11,76.0,30.0,35.0,GP
83043.0,25,44.0,305.0,33.0,GP
83043.0,6,38.0,47.0,26.0,GP
83043.0,28,5.0,323.0,4.0,GP
83043.0,86,62.0,346.0,43.0,GL
83043.0,76,60.0,242.0,34.0,GL
83043.0,77,38.0,316.0,41.0,GL
83043.0,87,32.0,271.0,2.0,GL
83043.0,85,27.0,48.0,15.0,GL
83043.0,75,19.0,180.0,23.0,GL
83043.0,71,12.0,121.0,,GL
83043.0,69,4.0,14.0,5.0,GL
83043.0,13,76.0,272.0,41.0,GA
83043.0,21,64.0,290.0,36.0,GA
83043.0,27,51.0,165.0,22.0,GA
83043.0,15,43.0,45.0,4.0,GA
83043.0,26,24.0,238.0,38.0,GA
83043.0,30,3.0,148.0,,GA
83043.0,3,1.0,82.0,,GA
83043.0,13,76.0,272.0,34.0,GA
83043.0,21,64.0,290.0,33.0,GA
83043.0,15,43.0,45.0,34.0,GA
83043.0,26,24.0,238.0,2.0,GA
83043.0,27,71.0,357.0,34.0,GB
83043.0,46,45.0,238.0,26.0,GB
83043.0,28,35.0,65.0,29.0,GB
83043.0,30,35.0,278.0,4.0,GB
83043.0,36,30.0,301.0,45.0,GB
83043.0,41,26.0,116.0,,GB
83043.0,33,21.0,62.0,29.0,GB
83043.0,37,16.0,183.0,2.0,GB
83043.0,14,10.0,38.0,33.0,GB
83043.0,39,5.0,328.0,42.0,GB
83043.0,32,5.0,164.0,14.0,GB
83043.0,16,3.0,337.0,4.0,GB
83043.0,25,2.0,302.0,,GB
83043.0,27,71.0,357.0,36.0,GB
83043.0,46,45.0,238.0,30.0,GB
83043.0,28,35.0,65.0,25.0,GB
83043.0,36,30.0,301.0,3.0,GB
83043.0,39,5.0,328.0,3.0,GB
83048.0,11,76.0,30.0,43.0,GP
83048.0,12,74.0,265.0,45.0,GP
83048.0,20,54.0,149.0,18.0,GP
83048.0,25,44.0,305.0,4.0,GP
83048.0,48,39.0,209.0,32.0,GP
83048.0,6,38.0,47.0,44.0,GP
83048.0,5,23.0,179.0,19.0,GP
83048.0,19,19.0,89.0,2.0,GP
83048.0,29,13.0,288.0,35.0,GP
83048.0,24,7.0,216.0,,GP
83048.0,28,5.0,323.0,51.0,GP
83048.0,9,1.0,68.0,1.0,GP
83048.0,11,76.0,30.0,35.0,GP
83048.0,25,44.0,305.0,33.0,GP
83048.0,6,38.0,47.0,27.0,GP
83048.0,28,5.0,323.0,4.0,GP
83048.0,86,62.0,346.0,43.0,GL
83048.0,76,60.0,242.0,35.0,GL
83048.0,77,38.0,316.0,40.0,GL
83048.0,87,32.0,271.0,2.0,GL
83048.0,85,27.0,48.0,26.0,GL
83048.0,70,23.0,72.0,,GL
83048.0,75,19.0,180.0,19.0,GL
83048.0,71,12.0,121.0,1.0,GL
83048.0,69,4.0,14.0,51.0,GL
83048.0,13,76.0,272.0,41.0,GA
83048.0,21,64.0,290.0,36.0,GA
83048.0,27,51.0,165.0,22.0,GA
83048.0,15,43.0,45.0,4.0,GA
83048.0,26,24.0,238.0,38.0,GA
83048.0,30,3.0,148.0,,GA
83048.0,3,1.0,82.0,,GA
83048.0,13,76.0,272.0,33.0,GA
83048.0,21,64.0,290.0,33.0,GA
83048.0,15,43.0,45.0,34.0,GA
83048.0,26,24.0,238.0,2.0,GA
83048.0,27,71.0,357.0,34.0,GB
83048.0,46,45.0,238.0,28.0,GB
83048.0,28,35.0,65.0,29.0,GB
83048.0,30,35.0,278.0,4.0,GB
83048.0,36,30.0,301.0,45.0,GB
83048.0,41,26.0,116.0,,GB
83048.0,33,21.0,62.0,19.0,GB
83048.0,37,16.0,183.0,1.0,GB
83048.0,14,10.0,38.0,31.0,GB
83048.0,39,5.0,328.0,42.0,GB
83048.0,32,5.0,164.0,13.0,GB
83048.0,16,3.0,337.0,4.0,GB
83048.0,25,2.0,302.0,,GB
83048.0,27,71.0,357.0,36.0,GB
83048.0,46,45.0,238.0,30.0,GB
83048.0,28,35.0,65.0,24.0,GB
83048.0,30,35.0,278.0,3.0,GB
83048.0,36,30.0,301.0,3.0,GB
83048.0,39,5.0,328.0,32.0,GB
83053.0,11,76.0,30.0,43.0,GP
83053.0,12,74.0,265.0,45.0,GP
83053.0,20,54.0,149.0,17.0,GP
83053.0,25,44.0,305.0,4.0,GP
83053.0,48,39.0,209.0,32.0,GP
83053.0,6,38.0,47.0,44.0,GP
83053.0,5,23.0,179.0,20.0,GP
83053.0,19,19.0,89.0,2.0,GP
83053.0,29,13.0,288.0,38.0,GP
83053.0,24,7.0,216.0,,GP
83053.0,28,5.0,323.0,51.0,GP
83053.0,9,1.0,68.0,1.0,GP
83053.0,11,76.0,30.0,35.0,GP
83053.0,25,44.0,305.0,33.0,GP
83053.0,6,38.0,47.0,27.0,GP
83053.0,28,5.0,323.0,4.0,GP
83053.0,86,62.0,346.0,43.0,GL
83053.0,76,60.0,242.0,35.0,GL
83053.0,77,38.0,316.0,41.0,GL
83053.0,87,32.0,271.0,3.0,GL
83053.0,85,27.0,48.0,15.0,GL
83053.0,70,23.0,71.0,,GL
83053.0,75,19.0,180.0,21.0,GL
83053.0,71,14.0,121.0,1.0,GL
83053.0,69,3.0,13.0,51.0,GL
83053.0,13,76.0,272.0,41.0,GA
83053.0,21,64.0,290.0,36.0,GA
83053.0,27,51.0,165.0,18.0,GA
83053.0,15,43.0,45.0,4.0,GA
83053.0,26,24.0,238.0,36.0,GA
83053.0,30,3.0,148.0,,GA
83053.0,3,1.0,82.0,,GA
83053.0,13,76.0,272.0,33.0,GA
83053.0,21,64.0,290.0,33.0,GA
83053.0,15,43.0,45.0,34.0,GA
83053.0,26,24.0,238.0,2.0,GA
83053.0,27,71.0,357.0,34.0,GB
83053.0,46,45.0,238.0,27.0,GB
83053.0,28,35.0,65.0,29.0,GB
83053.0,30,35.0,278.0,4.0,GB
83053.0,36,30.0,301.0,45.0,GB
83053.0,41,26.0,116.0,23.0,GB
83053.0,33,21.0,62.0,32.0,GB
83053.0,37,16.0,183.0,1.0,GB
83053.0,14,10.0,38.0,32.0,GB
83053.0,39,5.0,328.0,42.0,GB
83053.0,32,5.0,164.0,16.0,GB
83053.0,16,3.0,337.0,4.0,GB
83053.0,25,2.0,302.0,,GB
83053.0,27,71.0,357.0,36.0,GB
83053.0,46,45.0,238.0,30.0,GB
83053.0,28,35.0,65.0,24.0,GB
83053.0,30,35.0,278.0,3.0,GB
83053.0,36,30.0,301.0,3.0,GB
83053.0,39,5.0,328.0,31.0,GB
83058.0,11,76.0,30.0,43.0,GP
83058.0,12,74.0,265.0,44.0,GP
83058.0,20,54.0,149.0,17.0,GP
83058.0,25,44.0,305.0,4.0,GP
83058.0,48,39.0,209.0,32.0,GP
83058.0,6,38.0,47.0,44.0,GP
83058.0,5,23.0,179.0,13.0,GP
83058.0,19,19.0,89.0,2.0,GP
83058.0,29,13.0,288.0,39.0,GP
83058.0,24,7.0,216.0,,GP
83058.0,28,5.0,323.0,51.0,GP
83058.0,9,1.0,68.0,1.0,GP
83058.0,11,76.0,30.0,35.0,GP
83058.0,25,44.0,305.0,32.0,GP
83058.0,6,38.0,47.0,27.0,GP
83058.0,28,5.0,323.0,4.0,GP
83058.0,86,62.0,346.0,43.0,GL
83058.0,76,59.0,240.0,34.0,GL
83058.0,77,39.0,314.0,41.0,GL
83058.0,87,32.0,271.0,3.0,GL
83058.0,85,27.0,48.0,15.0,GL
83058.0,75,17.0,180.0,19.0,GL
83058.0,71,14.0,121.0,17.0,GL
83058.0,69,3.0,13.0,5.0,GL
83058.0,13,76.0,272.0,41.0,GA
83058.0,21,64.0,290.0,37.0,GA
83058.0,27,51.0,165.0,17.0,GA
83058.0,15,43.0,45.0,4.0,GA
83058.0,26,24.0,238.0,36.0,GA
83058.0,30,3.0,148.0,,GA
83058.0,3,1.0,82.0,,GA
83058.0,13,76.0,272.0,33.0,GA
83058.0,21,64.0,290.0,32.0,GA
83058.0,15,43.0,45.0,34.0,GA
83058.0,26,24.0,238.0,2.0,GA
83058.0,27,71.0,357.0,34.0,GB
83058.0,46,45.0,238.0,26.0,GB
83058.0,28,35.0,65.0,29.0,GB
83058.0,30,35.0,278.0,4.0,GB
83058.0,36,30.0,301.0,45.0,GB
83058.0,41,26.0,116.0,,GB
83058.0,33,21.0,62.0,29.0,GB
83058.0,37,16.0,183.0,1.0,GB
83058.0,14,10.0,38.0,31.0,GB
83058.0,39,5.0,328.0,42.0,GB
83058.0,32,5.0,164.0,15.0,GB
83058.0,16,3.0,337.0,4.0,GB
83058.0,25,2.0,302.0,,GB
83058.0,27,71.0,357.0,36.0,GB
83058.0,46,45.0,238.0,30.0,GB
83058.0,28,35.0,65.0,24.0,GB
83058.0,30,35.0,278.0,3.0,GB
83058.0,36,30.0,301.0,3.0,GB
83058.0,39,5.0,328.0,31.0,GB
83063.0,11,76.0,30.0,44.0,GP
83063.0,12,74.0,265.0,44.0,GP
83063.0,20,54.0,149.0,17.0,GP
83063.0,25,44.0,305.0,4.0,GP
83063.0,48,39.0,209.0,32.0,GP
83063.0,6,38.0,47.0,44.0,GP
83063.0,5,23.0,179.0,18.0,GP
83063.0,19,19.0,89.0,1.0,GP
83063.0,29,13.0,288.0,39.0,GP
83063.0,24,7.0,216.0,,GP
83063.0,28,5.0,323.0,51.0,GP
83063.0,9,1.0,68.0,1.0,GP
83063.0,11,76.0,30.0,35.0,GP
83063.0,25,44.0,305.0,32.0,GP
83063.0,6,38.0,47.0,27.0,GP
83063.0,28,5.0,323.0,4.0,GP
83063.0,86,62.0,346.0,42.0,GL
83063.0,76,59.0,240.0,34.0,GL
83063.0,77,39.0,314.0,40.0,GL
83063.0,87,32.0,271.0,3.0,GL
83063.0,85,27.0,48.0,17.0,GL
83063.0,75,17.0,180.0,16.0,GL
83063.0,71,14.0,121.0,23.0,GL
83063.0,69,3.0,13.0,5.0,GL
83063.0,13,76.0,272.0,41.0,GA
83063.0,21,64.0,290.0,37.0,GA
83063.0,27,51.0,165.0,21.0,GA
83063.0,15,43.0,45.0,4.0,GA
83063.0,26,24.0,238.0,36.0,GA
83063.0,30,3.0,148.0,,GA
83063.0,3,1.0,82.0,,GA
83063.0,13,76.0,272.0,33.0,GA
83063.0,21,64.0,290.0,32.0,GA
83063.0,15,43.0,45.0,34.0,GA
83063.0,26,24.0,238.0,2.0,GA
83063.0,27,71.0,357.0,34.0,GB
83063.0,46,45.0,238.0,30.0,GB
83063.0,28,35.0,65.0,30.0,GB
83063.0,30,35.0,278.0,4.0,GB
83063.0,36,30.0,301.0,46.0,GB
83063.0,41,26.0,116.0,20.0,GB
83063.0,33,21.0,62.0,25.0,GB
83063.0,37,16.0,183.0,1.0,GB
83063.0,14,10.0,38.0,31.0,GB
83063.0,39,5.0,328.0,42.0,GB
83063.0,32,5.0,164.0,14.0,GB
83063.0,16,3.0,337.0,4.0,GB
83063.0,25,2.0,302.0,,GB
83063.0,27,71.0,357.0,36.0,GB
83063.0,46,45.0,238.0,30.0,GB
83063.0,28,35.0,65.0,25.0,GB
83063.0,30,35.0,278.0,3.0,GB
83063.0,36,30.0,301.0,3.0,GB
83063.0,39,5.0,328.0,31.0,GB
83068.0,11,76.0,30.0,44.0,GP
83068.0,12,74.0,265.0,44.0,GP
83068.0,20,54.0,149.0,16.0,GP
83068.0,25,44.0,305.0,4.0,GP
83068.0,48,39.0,209.0,32.0,GP
83068.0,6,38.0,47.0,43.0,GP
83068.0,5,23.0,179.0,24.0,GP
83068.0,19,19.0,89.0,1.0,GP
83068.0,29,13.0,288.0,37.0,GP
83068.0,24,7.0,216.0,,GP
83068.0,28,5.0,323.0,51.0,GP
83068.0,9,1.0,68.0,1.0,GP
83068.0,11,76.0,30.0,35.0,GP
83068.0,25,44.0,305.0,32.0,GP
83068.0,6,38.0,47.0,27.0,GP
83068.0,28,5.0,323.0,4.0,GP
83068.0,86,62.0,349.0,40.0,GL
83068.0,76,59.0,240.0,35.0,GL
83068.0,77,39.0,314.0,40.0,GL
83068.0,87,32.0,272.0,3.0,GL
83068.0,85,26.0,49.0,14.0,GL
83068.0,70,23.0,71.0,,GL
83068.0,75,17.0,180.0,18.0,GL
83068.0,71,14.0,121.0,2.0,GL
83068.0,69,3.0,13.0,51.0,GL
83068.0,13,76.0,272.0,40.0,GA
83068.0,21,64.0,290.0,37.0,GA
83068.0,27,51.0,165.0,21.0,GA
83068.0,15,43.0,45.0,4.0,GA
83068.0,26,24.0,238.0,36.0,GA
83068.0,30,3.0,148.0,,GA
83068.0,3,1.0,82.0,,GA
83068.0,13,76.0,272.0,32.0,GA
83068.0,21,64.0,290.0,32.0,GA
83068.0,15,43.0,45.0,34.0,GA
83068.0,26,24.0,238.0,2.0,GA
83068.0,27,71.0,357.0,34.0,GB
83068.0,46,45.0,238.0,34.0,GB
83068.0,28,35.0,65.0,33.0,GB
83068.0,30,35.0,278.0,4.0,GB
83068.0,36,30.0,301.0,46.0,GB
83068.0,41,26.0,116.0,18.0,GB
83068.0,33,21.0,62.0,18.0,GB
83068.0,37,16.0,183.0,2.0,GB
83068.0,14,10.0,38.0,34.0,GB
83068.0,39,5.0,328.0,42.0,GB
83068.0,32,5.0,164.0,14.0,GB
83068.0,16,3.0,337.0,4.0,GB
83068.0,25,2.0,302.0,,GB
83068.0,27,71.0,357.0,36.0,GB
83068.0,46,45.0,238.0,30.0,GB
83068.0,28,35.0,65.0,24.0,GB
83068.0,30,35.0,278.0,3.0,GB
83068.0,36,30.0,301.0,3.0,GB
83068.0,39,5.0,328.0,30.0,GB
83073.0,11,76.0,30.0,44.0,GP
83073.0,12,74.0,265.0,44.0,GP
83073.0,20,54.0,149.0,17.0,GP
83073.0,25,44.0,305.0,4.0,GP
83073.0,48,39.0,209.0,32.0,GP
83073.0,6,38.0,47.0,43.0,GP
83073.0,5,23.0,179.0,24.0,GP
83073.0,19,19.0,89.0,2.0,GP
83073.0,29,13.0,288.0,35.0,GP
83073.0,24,7.0,216.0,,GP
83073.0,28,5.0,323.0,51.0,GP
83073.0,9,1.0,68.0,1.0,GP
83073.0,11,76.0,30.0,35.0,GP
83073.0,25,44.0,305.0,32.0,GP
83073.0,6,38.0,47.0,27.0,GP
83073.0,28,5.0,323.0,4.0,GP
83073.0,86,62.0,349.0,40.0,GL
83073.0,76,59.0,240.0,34.0,GL
83073.0,77,39.0,314.0,39.0,GL
83073.0,87,32.0,272.0,2.0,GL
83073.0,85,26.0,49.0,,GL
83073.0,70,23.0,71.0,,GL
83073.0,75,17.0,180.0,19.0,GL
83073.0,71,14.0,121.0,1.0,GL
83073.0,69,3.0,13.0,51.0,GL
83073.0,13,76.0,272.0,40.0,GA
83073.0,21,64.0,290.0,38.0,GA
83073.0,27,51.0,165.0,21.0,GA
83073.0,15,43.0,45.0,4.0,GA
83073.0,26,24.0,238.0,35.0,GA
83073.0,30,3.0,148.0,,GA
83073.0,3,1.0,82.0,,GA
83073.0,13,76.0,272.0,32.0,GA
83073.0,21,64.0,290.0,32.0,GA
83073.0,15,43.0,45.0,34.0,GA
83073.0,26,24.0,238.0,2.0,GA
83073.0,27,71.0,357.0,34.0,GB
83073.0,46,45.0,238.0,35.0,GB
83073.0,28,35.0,65.0,34.0,GB
83073.0,30,35.0,278.0,4.0,GB
83073.0,36,30.0,301.0,45.0,GB
83073.0,41,26.0,116.0,18.0,GB
83073.0,33,21.0,62.0,25.0,GB
83073.0,37,16.0,183.0,2.0,GB
83073.0,14,10.0,38.0,33.0,GB
83073.0,39,5.0,328.0,42.0,GB
83073.0,32,5.0,164.0,16.0,GB
83073.0,16,3.0,337.0,4.0,GB
83073.0,25,2.0,302.0,,GB
83073.0,27,71.0,357.0,36.0,GB
83073.0,46,45.0,238.0,30.0,GB
83073.0,28,35.0,65.0,24.0,GB
83073.0,30,35.0,278.0,3.0,GB
83073.0,36,30.0,301.0,3.0,GB
83078.0,11,76.0,30.0,44.0,GP
83078.0,12,74.0,265.0,44.0,GP
83078.0,20,54.0,149.0,17.0,GP
83078.0,25,44.0,305.0,4.0,GP
83078.0,48,39.0,209.0,32.0,GP
83078.0,6,38.0,47.0,41.0,GP
83078.0,5,23.0,179.0,26.0,GP
83078.0,19,19.0,89.0,1.0,GP
83078.0,29,13.0,288.0,30.0,GP
83078.0,24,7.0,216.0,,GP
83078.0,28,5.0,323.0,51.0,GP
83078.0,9,1.0,68.0,1.0,GP
83078.0,11,76.0,30.0,35.0,GP
83078.0,25,44.0,305.0,31.0,GP
83078.0,6,38.0,47.0,28.0,GP
83078.0,28,5.0,323.0,4.0,GP
83078.0,86,62.0,349.0,40.0,GL
83078.0,76,59.0,240.0,29.0,GL
83078.0,77,39.0,314.0,39.0,GL
83078.0,87,32.0,272.0,3.0,GL
83078.0,85,26.0,49.0,,GL
83078.0,75,17.0,180.0,20.0,GL
83078.0,71,14.0,121.0,18.0,GL
83078.0,69,3.0,13.0,5.0,GL
83078.0,13,76.0,272.0,40.0,GA
83078.0,21,64.0,290.0,38.0,GA
83078.0,27,51.0,165.0,23.0,GA
83078.0,15,43.0,45.0,4.0,GA
83078.0,26,24.0,238.0,35.0,GA
83078.0,30,3.0,148.0,,GA
83078.0,3,1.0,82.0,,GA
83078.0,13,76.0,272.0,32.0,GA
83078.0,21,64.0,290.0,32.0,GA
83078.0,15,43.0,45.0,34.0,GA
83078.0,26,24.0,238.0,2.0,GA
83078.0,27,71.0,357.0,34.0,GB
83078.0,46,45.0,238.0,36.0,GB
83078.0,28,35.0,65.0,34.0,GB
83078.0,30,35.0,278.0,4.0,GB
83078.0,36,30.0,301.0,45.0,GB
83078.0,41,26.0,116.0,,GB
83078.0,33,21.0,62.0,23.0,GB
83078.0,37,16.0,183.0,2.0,GB
83078.0,14,10.0,38.0,29.0,GB
83078.0,39,5.0,328.0,42.0,GB
83078.0,32,5.0,164.0,15.0,GB
83078.0,16,3.0,337.0,4.0,GB
83078.0,25,2.0,302.0,,GB
83078.0,27,71.0,357.0,36.0,GB
83078.0,46,45.0,238.0,30.0,GB
83078.0,28,35.0,65.0,24.0,GB
83078.0,30,35.0,278.0,3.0,GB
83078.0,36,30.0,301.0,3.0,GB
83078.0,39,5.0,328.0,26.0,GB
83083.0,11,76.0,30.0,44.0,GP
83083.0,12,74.0,265.0,44.0,GP
83083.0,20,54.0,149.0,17.0,GP
83083.0,25,44.0,305.0,4.0,GP
83083.0,48,39.0,209.0,32.0,GP
83083.0,6,38.0,47.0,41.0,GP
83083.0,5,23.0,179.0,25.0,GP
83083.0,19,19.0,89.0,2.0,GP
83083.0,29,13.0,288.0,29.0,GP
83083.0,24,7.0,216.0,,GP
83083.0,28,5.0,323.0,51.0,GP
83083.0,9,1.0,68.0,1.0,GP
83083.0,11,76.0,30.0,36.0,GP
83083.0,25,44.0,305.0,32.0,GP
83083.0,6,38.0,47.0,28.0,GP
83083.0,28,5.0,323.0,4.0,GP
83083.0,86,62.0,349.0,40.0,GL
83083.0,76,59.0,240.0,21.0,GL
83083.0,77,39.0,314.0,39.0,GL
83083.0,87,32.0,272.0,3.0,GL
83083.0,85,26.0,49.0,24.0,GL
83083.0,70,23.0,71.0,,GL
83083.0,75,17.0,180.0,18.0,GL
83083.0,71,14.0,121.0,1.0,GL
83083.0,69,3.0,13.0,51.0,GL
83083.0,13,76.0,272.0,40.0,GA
83083.0,21,64.0,290.0,39.0,GA
83083.0,27,51.0,165.0,23.0,GA
83083.0,15,43.0,45.0,4.0,GA
83083.0,26,24.0,238.0,34.0,GA
83083.0,30,3.0,148.0,,GA
83083.0,3,1.0,82.0,,GA
83083.0,13,76.0,272.0,32.0,GA
83083.0,21,64.0,290.0,32.0,GA
83083.0,15,43.0,45.0,34.0,GA
83083.0,26,24.0,238.0,2.0,GA
83083.0,27,71.0,357.0,34.0,GB
83083.0,46,45.0,238.0,37.0,GB
83083.0,28,35.0,65.0,32.0,GB
83083.0,30,35.0,278.0,4.0,GB
83083.0,36,30.0,301.0,45.0,GB
83083.0,41,26.0,116.0,25.0,GB
83083.0,33,21.0,62.0,17.0,GB
83083.0,37,16.0,183.0,2.0,GB
83083.0,14,9.0,38.0,29.0,GB
83083.0,39,5.0,328.0,43.0,GB
83083.0,32,5.0,164.0,13.0,GB
83083.0,16,3.0,337.0,4.0,GB
83083.0,25,2.0,302.0,,GB
83083.0,27,71.0,357.0,36.0,GB
83083.0,46,45.0,238.0,30.0,GB
83083.0,28,35.0,65.0,25.0,GB
83083.0,30,35.0,278.0,3.0,GB
83083.0,36,30.0,301.0,3.0,GB
83083.0,39,5.0,328.0,27.0,GB
83088.0,11,76.0,30.0,44.0,GP
83088.0,12,74.0,265.0,44.0,GP
83088.0,20,54.0,149.0,17.0,GP
83088.0,25,44.0,305.0,4.0,GP
83088.0,48,39.0,209.0,32.0,GP
83088.0,6,38.0,47.0,41.0,GP
83088.0,5,23.0,179.0,25.0,GP
83088.0,19,19.0,89.0,2.0,GP
83088.0,29,13.0,288.0,35.0,GP
83088.0,24,7.0,216.0,,GP
83088.0,28,5.0,323.0,51.0,GP
83088.0,9,1.0,68.0,1.0,GP
83088.0,11,76.0,30.0,36.0,GP
83088.0,6,38.0,47.0,28.0,GP
83088.0,28,5.0,323.0,44.0,GP
83088.0,86,62.0,349.0,39.0,GL
83088.0,76,59.0,240.0,31.0,GL
83088.0,77,39.0,314.0,39.0,GL
83088.0,87,32.0,272.0,3.0,GL
83088.0,85,26.0,49.0,21.0,GL
83088.0,75,17.0,180.0,13.0,GL
83088.0,71,14.0,121.0,21.0,GL
83088.0,69,3.0,13.0,5.0,GL
83088.0,13,76.0,272.0,40.0,GA
83088.0,21,64.0,290.0,40.0,GA
83088.0,27,51.0,165.0,21.0,GA
83088.0,15,43.0,45.0,4.0,GA
83088.0,26,24.0,238.0,33.0,GA
83088.0,30,3.0,148.0,,GA
83088.0,3,1.0,82.0,,GA
83088.0,13,76.0,272.0,32.0,GA
83088.0,21,64.0,290.0,32.0,GA
83088.0,15,43.0,45.0,34.0,GA
83088.0,26,24.0,238.0,2.0,GA
83088.0,27,71.0,357.0,33.0,GB
83088.0,46,45.0,238.0,37.0,GB
83088.0,28,35.0,65.0,31.0,GB
83088.0,30,35.0,278.0,4.0,GB
83088.0,36,30.0,301.0,46.0,GB
83088.0,41,26.0,116.0,21.0,GB
83088.0,33,21.0,62.0,,GB
83088.0,37,16.0,183.0,2.0,GB
83088.0,14,9.0,38.0,31.0,GB
83088.0,39,5.0,328.0,44.0,GB
83088.0,32,5.0,164.0,15.0,GB
83088.0,16,3.0,336.0,4.0,GB
83088.0,27,71.0,357.0,36.0,GB
83088.0,46,45.0,238.0,30.0,GB
83088.0,28,35.0,65.0,25.0,GB
83088.0,30,35.0,278.0,3.0,GB
83088.0,36,30.0,301.0,3.0,GB
83088.0,33,21.0,62.0,17.0,GB
83088.0,39,5.0,328.0,27.0,GB
83093.0,11,76.0,30.0,44.0,GP
83093.0,12,74.0,265.0,44.0,GP
83093.0,20,54.0,149.0,17.0,GP
83093.0,25,44.0,305.0,4.0,GP
83093.0,48,39.0,209.0,32.0,GP
83093.0,6,38.0,47.0,41.0,GP
83093.0,5,23.0,179.0,20.0,GP
83093.0,19,19.0,89.0,2.0,GP
83093.0,29,13.0,288.0,40.0,GP
83093.0,24,7.0,216.0,,GP
83093.0,28,5.0,323.0,51.0,GP
83093.0,9,1.0,68.0,1.0,GP
83093.0,11,76.0,30.0,36.0,GP
83093.0,6,38.0,47.0,28.0,GP
83093.0,28,5.0,323.0,44.0,GP
83093.0,86,62.0,349.0,39.0,GL
83093.0,76,59.0,240.0,31.0,GL
83093.0,77,39.0,314.0,38.0,GL
83093.0,87,32.0,272.0,3.0,GL
83093.0,85,26.0,49.0,25.0,GL
83093.0,70,23.0,71.0,,GL
83093.0,75,17.0,180.0,,GL
83093.0,71,14.0,121.0,1.0,GL
83093.0,69,3.0,13.0,51.0,GL
83093.0,13,76.0,272.0,40.0,GA
83093.0,21,64.0,290.0,40.0,GA
83093.0,27,51.0,165.0,24.0,GA
83093.0,15,43.0,45.0,4.0,GA
83093.0,26,24.0,238.0,31.0,GA
83093.0,30,3.0,148.0,,GA
83093.0,3,1.0,82.0,18.0,GA
83093.0,13,76.0,272.0,32.0,GA
83093.0,21,64.0,290.0,32.0,GA
83093.0,15,43.0,45.0,34.0,GA
83093.0,26,24.0,238.0,2.0,GA
83093.0,27,71.0,357.0,33.0,GB
83093.0,46,45.0,238.0,37.0,GB
83093.0,28,35.0,65.0,30.0,GB
83093.0,30,35.0,278.0,3.0,GB
83093.0,36,30.0,301.0,46.0,GB
83093.0,41,26.0,116.0,,GB
83093.0,33,21.0,62.0,29.0,GB
83093.0,37,16.0,183.0,2.0,GB
83093.0,14,9.0,38.0,28.0,GB
83093.0,39,5.0,328.0,44.0,GB
83093.0,32,5.0,164.0,17.0,GB
83093.0,16,3.0,336.0,4.0,GB
83093.0,25,2.0,301.0,,GB
83093.0,27,71.0,357.0,36.0,GB
83093.0,46,45.0,238.0,30.0,GB
83093.0,28,35.0,65.0,25.0,GB
83093.0,30,35.0,278.0,3.0,GB
83093.0,36,30.0,301.0,3.0,GB
83093.0,33,21.0,62.0,17.0,GB
83093.0,39,5.0,328.0,27.0,GB
83098.0,11,76.0,30.0,44.0,GP
83098.0,12,74.0,265.0,44.0,GP
83098.0,20,54.0,149.0,17.0,GP
83098.0,25,44.0,305.0,4.0,GP
83098.0,48,39.0,209.0,32.0,GP
83098.0,6,38.0,47.0,41.0,GP
83098.0,5,23.0,179.0,17.0,GP
83098.0,19,19.0,89.0,2.0,GP
83098.0,29,13.0,288.0,41.0,GP
83098.0,24,7.0,216.0,,GP
83098.0,28,5.0,323.0,51.0,GP
83098.0,9,1.0,68.0,1.0,GP
83098.0,11,76.0,30.0,37.0,GP
83098.0,25,44.0,305.0,32.0,GP
83098.0,6,38.0,47.0,28.0,GP
83098.0,28,5.0,323.0,4.0,GP
83098.0,86,62.0,349.0,39.0,GL
83098.0,76,59.0,240.0,32.0,GL
83098.0,77,39.0,314.0,37.0,GL
83098.0,87,32.0,272.0,3.0,GL
83098.0,85,26.0,49.0,25.0,GL
83098.0,75,17.0,180.0,,GL
83098.0,71,14.0,121.0,15.0,GL
83098.0,69,3.0,13.0,5.0,GL
83098.0,13,76.0,272.0,40.0,GA
83098.0,21,64.0,290.0,40.0,GA
83098.0,27,51.0,165.0,24.0,GA
83098.0,15,43.0,45.0,4.0,GA
83098.0,26,24.0,238.0,30.0,GA
83098.0,30,3.0,148.0,,GA
83098.0,3,1.0,82.0,14.0,GA
83098.0,13,76.0,272.0,31.0,GA
83098.0,21,64.0,290.0,31.0,GA
